node_idx,distance,time,weekday,direction,demand
s11,1133.0,8,5,bj,3
s11,1133.0,9,5,bj,4
s11,1133.0,10,5,bj,4
s11,1133.0,11,5,bj,5
s11,1133.0,12,5,bj,4
s11,1133.0,13,5,bj,5
s11,1133.0,14,5,bj,3
s11,1133.0,15,5,bj,7
s11,1133.0,16,5,bj,5
s11,1133.0,17,5,bj,7
s11,1133.0,18,5,bj,5
s11,1133.0,19,5,bj,5
s11,1133.0,20,5,bj,5
s11,1133.0,21,5,bj,7
s11,1133.0,22,5,bj,8
s11,1133.0,23,5,bj,9
s11,1133.0,0,6,bj,4
s11,1133.0,1,6,bj,1
s11,1133.0,2,6,bj,1
s11,1133.0,3,6,bj,0
s11,1133.0,4,6,bj,0
s11,1133.0,5,6,bj,1
s11,1133.0,6,6,bj,1
s11,1133.0,7,6,bj,3
s11,1133.0,8,6,bj,3
s11,1133.0,9,6,bj,3
s11,1133.0,10,6,bj,3
s11,1133.0,11,6,bj,4
s11,1133.0,12,6,bj,5
s11,1133.0,13,6,bj,5
s11,1133.0,14,6,bj,5
s11,1133.0,15,6,bj,7
s11,1133.0,16,6,bj,5
s11,1133.0,17,6,bj,8
s11,1133.0,18,6,bj,7
s11,1133.0,19,6,bj,8
s11,1133.0,20,6,bj,4
s11,1133.0,21,6,bj,7
s11,1133.0,22,6,bj,9
s11,1133.0,23,6,bj,9
s11,1133.0,0,7,bj,4
s11,1133.0,1,7,bj,2
s11,1133.0,2,7,bj,1
s11,1133.0,3,7,bj,1
s11,1133.0,4,7,bj,0
s11,1133.0,5,7,bj,1
s11,1133.0,6,7,bj,1
s11,1133.0,7,7,bj,2
s11,1133.0,8,7,bj,2
s11,1133.0,9,7,bj,3
s11,1133.0,10,7,bj,3
s11,1133.0,11,7,bj,4
s11,1133.0,12,7,bj,4
s11,1133.0,13,7,bj,4
s11,1133.0,14,7,bj,5
s11,1133.0,15,7,bj,5
s11,1133.0,16,7,bj,7
s11,1133.0,17,7,bj,6
s11,1133.0,18,7,bj,4
s11,1133.0,19,7,bj,3
s11,1133.0,20,7,bj,4
s11,1133.0,21,7,bj,4
s11,1133.0,22,7,bj,5
s11,1133.0,23,7,bj,7
s11,1133.0,0,1,sh,3
s11,1133.0,1,1,sh,2
s11,1133.0,2,1,sh,1
s11,1133.0,3,1,sh,1
s11,1133.0,4,1,sh,0
s11,1133.0,5,1,sh,0
s11,1133.0,6,1,sh,0
s11,1133.0,7,1,sh,1
s11,1133.0,8,1,sh,1
s11,1133.0,9,1,sh,2
s11,1133.0,10,1,sh,2
s11,1133.0,11,1,sh,4
s11,1133.0,12,1,sh,4
s11,1133.0,13,1,sh,5
s11,1133.0,14,1,sh,6
s11,1133.0,15,1,sh,5
s11,1133.0,16,1,sh,6
s11,1133.0,17,1,sh,5
s11,1133.0,18,1,sh,4
s11,1133.0,19,1,sh,4
s11,1133.0,20,1,sh,5
s11,1133.0,21,1,sh,5
s11,1133.0,22,1,sh,6
s11,1133.0,23,1,sh,7
s11,1133.0,0,2,sh,3
s11,1133.0,1,2,sh,1
s11,1133.0,2,2,sh,1
s11,1133.0,3,2,sh,1
s11,1133.0,4,2,sh,1
s11,1133.0,5,2,sh,1
s11,1133.0,6,2,sh,1
s11,1133.0,7,2,sh,3
s11,1133.0,8,2,sh,4
s11,1133.0,9,2,sh,4
s11,1133.0,10,2,sh,2
s11,1133.0,11,2,sh,3
s11,1133.0,12,2,sh,5
s11,1133.0,13,2,sh,4
s11,1133.0,14,2,sh,3
s11,1133.0,15,2,sh,4
s11,1133.0,16,2,sh,4
s11,1133.0,17,2,sh,5
s11,1133.0,18,2,sh,5
s11,1133.0,19,2,sh,6
s11,1133.0,20,2,sh,6
s11,1133.0,21,2,sh,4
s11,1133.0,22,2,sh,4
s11,1133.0,23,2,sh,6
s11,1133.0,0,3,sh,3
s11,1133.0,1,3,sh,1
s11,1133.0,2,3,sh,0
s11,1133.0,3,3,sh,1
s11,1133.0,4,3,sh,0
s11,1133.0,5,3,sh,1
s11,1133.0,6,3,sh,1
s11,1133.0,7,3,sh,2
s11,1133.0,8,3,sh,4
s11,1133.0,9,3,sh,4
s11,1133.0,10,3,sh,3
s11,1133.0,11,3,sh,3
s11,1133.0,12,3,sh,5
s11,1133.0,13,3,sh,4
s11,1133.0,14,3,sh,4
s11,1133.0,15,3,sh,5
s11,1133.0,16,3,sh,7
s11,1133.0,17,3,sh,8
s11,1133.0,18,3,sh,5
s11,1133.0,19,3,sh,5
s11,1133.0,20,3,sh,7
s11,1133.0,21,3,sh,7
s11,1133.0,22,3,sh,7
s11,1133.0,23,3,sh,8
s11,1133.0,0,4,sh,4
s11,1133.0,1,4,sh,2
s11,1133.0,2,4,sh,1
s11,1133.0,3,4,sh,0
s11,1133.0,4,4,sh,0
s11,1133.0,5,4,sh,0
s11,1133.0,6,4,sh,1
s11,1133.0,7,4,sh,2
s11,1133.0,8,4,sh,4
s11,1133.0,9,4,sh,3
s11,1133.0,10,4,sh,4
s11,1133.0,11,4,sh,5
s11,1133.0,12,4,sh,3
s11,1133.0,13,4,sh,5
s11,1133.0,14,4,sh,3
s11,1133.0,15,4,sh,4
s11,1133.0,16,4,sh,6
s11,1133.0,17,4,sh,7
s11,1133.0,18,4,sh,5
s11,1133.0,19,4,sh,5
s11,1133.0,20,4,sh,5
s11,1133.0,21,4,sh,4
s11,1133.0,22,4,sh,6
s11,1133.0,23,4,sh,6
s11,1133.0,0,5,sh,3
s11,1133.0,1,5,sh,1
s11,1133.0,2,5,sh,1
s11,1133.0,3,5,sh,0
s11,1133.0,4,5,sh,0
s11,1133.0,5,5,sh,2
s11,1133.0,6,5,sh,1
s11,1133.0,7,5,sh,2
s11,1133.0,8,5,sh,3
s11,1133.0,9,5,sh,4
s11,1133.0,10,5,sh,4
s11,1133.0,11,5,sh,5
s11,1133.0,12,5,sh,4
s11,1133.0,13,5,sh,5
s11,1133.0,14,5,sh,3
s11,1133.0,15,5,sh,7
s11,1133.0,16,5,sh,5
s11,1133.0,17,5,sh,7
s11,1133.0,18,5,sh,5
s11,1133.0,19,5,sh,5
s11,1133.0,20,5,sh,5
s11,1133.0,21,5,sh,7
s11,1133.0,22,5,sh,8
s11,1133.0,23,5,sh,9
s11,1133.0,0,6,sh,4
s11,1133.0,1,6,sh,1
s11,1133.0,2,6,sh,1
s11,1133.0,3,6,sh,0
s11,1133.0,4,6,sh,0
s11,1133.0,5,6,sh,1
s11,1133.0,6,6,sh,1
s11,1133.0,7,6,sh,3
s11,1133.0,8,6,sh,3
s11,1133.0,9,6,sh,3
s11,1133.0,10,6,sh,3
s11,1133.0,11,6,sh,4
s11,1133.0,12,6,sh,5
s11,1133.0,13,6,sh,5
s11,1133.0,14,6,sh,5
s11,1133.0,15,6,sh,7
s11,1133.0,16,6,sh,5
s11,1133.0,17,6,sh,8
s11,1133.0,18,6,sh,7
s11,1133.0,19,6,sh,8
s11,1133.0,20,6,sh,4
s11,1133.0,21,6,sh,7
s11,1133.0,22,6,sh,9
s11,1133.0,23,6,sh,9
s11,1133.0,0,7,sh,4
s11,1133.0,1,7,sh,2
s11,1133.0,2,7,sh,1
s11,1133.0,3,7,sh,1
s11,1133.0,4,7,sh,0
s11,1133.0,5,7,sh,1
s11,1133.0,6,7,sh,1
s11,1133.0,7,7,sh,2
s11,1133.0,8,7,sh,2
s11,1133.0,9,7,sh,3
s11,1133.0,10,7,sh,3
s11,1133.0,11,7,sh,4
s11,1133.0,12,7,sh,4
s11,1133.0,13,7,sh,4
s11,1133.0,14,7,sh,5
s11,1133.0,15,7,sh,5
s11,1133.0,16,7,sh,7
s11,1133.0,17,7,sh,6
s11,1133.0,18,7,sh,4
s11,1133.0,19,7,sh,3
s11,1133.0,20,7,sh,4
s11,1133.0,21,7,sh,4
s11,1133.0,22,7,sh,5
s11,1133.0,23,7,sh,7
